date,time_utc,currency,event_name,impact_level,actual_value,forecast_value,previous_value
"Jun 2, 2017",12:00am,EUR,Spanish Unemployment Change,Medium,-111.9K,-110.2K,-129.3K
"Jun 8, 2017",4:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,0.00%
"Jun 8, 2017",4:45am,EUR,Monetary Policy Statement,High,,,
"Jun 8, 2017",5:30am,EUR,ECB Press Conference,High,,,
"Jun 11, 2017",All Day,EUR,French Parliamentary Elections,High,,,
"Jun 13, 2017",2:00am,EUR,German ZEW Economic Sentiment,Medium,18.6,21.6,20.6
"Jun 15, 2017",All Day,EUR,Eurogroup Meetings,Medium,,,
"Jun 16, 2017",2:00am,EUR,Final CPI y/y,Medium,1.4%,1.4%,1.4%
"Jun 16, 2017",All Day,EUR,ECOFIN Meetings,Medium,,,
"Jun 19, 2017",All Day,EUR,French Parliamentary Elections,High,,,
"Jun 19, 2017",8:00am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Jun 23, 2017",12:00am,EUR,French Flash Manufacturing PMI,Medium,55.0,54.1,53.8
"Jun 23, 2017",12:00am,EUR,French Flash Services PMI,Medium,55.3,57.1,57.2
"Jun 23, 2017",12:30am,EUR,German Flash Manufacturing PMI,Medium,59.3,59.1,59.5
"Jun 23, 2017",12:30am,EUR,German Flash Services PMI,Medium,53.7,55.4,55.4
"Jun 23, 2017",1:00am,EUR,Flash Manufacturing PMI,Medium,57.3,56.9,57.0
"Jun 23, 2017",1:00am,EUR,Flash Services PMI,Medium,54.7,56.2,56.3
"Jun 26, 2017",1:00am,EUR,German ifo Business Climate,Medium,115.1,114.7,114.6
"Jun 26, 2017",11:45am,EUR,ECB President Draghi Speaks,High,,,
"Jun 27, 2017",1:00am,EUR,ECB President Draghi Speaks,High,,,
"Jun 28, 2017",1:00am,EUR,M3 Money Supply y/y,Medium,5.0%,5.0%,4.9%
"Jun 28, 2017",6:30am,EUR,ECB President Draghi Speaks,High,,,
"Jun 28, 2017",All Day,EUR,German Prelim CPI m/m,Medium,0.2%,0.0%,-0.2%
"Jun 29, 2017",12:00am,EUR,Spanish Flash CPI y/y,Medium,1.5%,1.6%,1.9%
"Jun 29, 2017",11:00pm,EUR,German Retail Sales m/m,Medium,0.5%,0.3%,-0.2%
"Jun 30, 2017",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,1.1%,1.0%,0.9%
"Jun 30, 2017",2:00am,EUR,CPI Flash Estimate y/y,Medium,1.3%,1.2%,1.4%
"Jul 1, 2017",3:00am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Jul 2, 2017",3:00am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Jul 3, 2017",12:15am,EUR,Spanish Manufacturing PMI,Medium,54.7,55.6,55.4
"Jul 4, 2017",12:00am,EUR,Spanish Unemployment Change,Medium,-98.3K,-120.3K,-111.9K
"Jul 6, 2017",4:30am,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,
"Jul 10, 2017",All Day,EUR,Eurogroup Meetings,Medium,,,
"Jul 11, 2017",All Day,EUR,ECOFIN Meetings,Medium,,,
"Jul 17, 2017",2:00am,EUR,Final CPI y/y,Medium,1.3%,1.3%,1.3%
"Jul 18, 2017",2:00am,EUR,German ZEW Economic Sentiment,Medium,17.5,17.8,18.6
"Jul 20, 2017",4:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,0.00%
"Jul 20, 2017",4:45am,EUR,Monetary Policy Statement,High,,,
"Jul 20, 2017",5:30am,EUR,ECB Press Conference,High,,,
"Jul 24, 2017",12:00am,EUR,French Flash Manufacturing PMI,Medium,55.4,54.6,54.8
"Jul 24, 2017",12:00am,EUR,French Flash Services PMI,Medium,55.9,56.6,56.9
"Jul 24, 2017",12:30am,EUR,German Flash Manufacturing PMI,Medium,58.3,59.1,59.6
"Jul 24, 2017",12:30am,EUR,German Flash Services PMI,Medium,53.5,54.4,54.0
"Jul 24, 2017",1:00am,EUR,Flash Manufacturing PMI,Medium,56.8,57.3,57.4
"Jul 24, 2017",1:00am,EUR,Flash Services PMI,Medium,55.4,55.5,55.4
"Jul 25, 2017",1:00am,EUR,German ifo Business Climate,Medium,116.0,114.9,115.2
"Jul 27, 2017",12:00am,EUR,Spanish Unemployment Rate,Medium,17.2%,17.8%,18.8%
"Jul 27, 2017",1:00am,EUR,M3 Money Supply y/y,Medium,5.0%,5.0%,4.9%
"Jul 27, 2017",All Day,EUR,German Prelim CPI m/m,Medium,0.4%,0.2%,0.2%
"Jul 28, 2017",12:00am,EUR,Spanish Flash CPI y/y,Medium,1.5%,1.5%,1.5%
"Jul 28, 2017",12:00am,EUR,Spanish Flash GDP q/q,Medium,0.9%,0.9%,0.8%
"Jul 30, 2017",11:00pm,EUR,German Retail Sales m/m,Medium,1.1%,0.1%,0.5%
"Jul 31, 2017",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,1.2%,1.1%,1.1%
"Jul 31, 2017",2:00am,EUR,CPI Flash Estimate y/y,Medium,1.3%,1.3%,1.3%
"Aug 1, 2017",12:15am,EUR,Spanish Manufacturing PMI,Medium,54.0,54.9,54.7
"Aug 1, 2017",2:00am,EUR,Prelim Flash GDP q/q,Medium,0.6%,0.6%,0.6%
"Aug 2, 2017",12:00am,EUR,Spanish Unemployment Change,Medium,-26.9K,-66.5K,-98.3K
"Aug 14, 2017",11:00pm,EUR,German Prelim GDP q/q,Medium,0.6%,0.7%,0.7%
"Aug 16, 2017",2:00am,EUR,Flash GDP q/q,Medium,0.6%,0.6%,0.6%
"Aug 17, 2017",2:00am,EUR,Final CPI y/y,Medium,1.3%,1.3%,1.3%
"Aug 17, 2017",4:30am,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,
"Aug 22, 2017",2:00am,EUR,German ZEW Economic Sentiment,Medium,10.0,14.8,17.5
"Aug 23, 2017",12:00am,EUR,French Flash Manufacturing PMI,Medium,55.8,54.5,54.9
"Aug 23, 2017",12:00am,EUR,French Flash Services PMI,Medium,55.5,55.9,56.0
"Aug 23, 2017",12:25am,EUR,ECB President Draghi Speaks,High,,,
"Aug 23, 2017",12:30am,EUR,German Flash Manufacturing PMI,Medium,59.4,57.7,58.1
"Aug 23, 2017",12:30am,EUR,German Flash Services PMI,Medium,53.4,53.4,53.1
"Aug 23, 2017",1:00am,EUR,Flash Manufacturing PMI,Medium,57.4,56.3,56.6
"Aug 23, 2017",1:00am,EUR,Flash Services PMI,Medium,54.9,55.4,55.4
"Aug 25, 2017",1:00am,EUR,German ifo Business Climate,High,115.9,115.5,116.0
"Aug 25, 2017",12:00pm,EUR,ECB President Draghi Speaks,High,,,
"Aug 28, 2017",1:00am,EUR,M3 Money Supply y/y,Medium,4.5%,4.9%,5.0%
"Aug 29, 2017",All Day,EUR,German Prelim CPI m/m,Medium,0.1%,0.1%,0.4%
"Aug 30, 2017",12:00am,EUR,Spanish Flash CPI y/y,Medium,1.6%,1.7%,1.5%
"Aug 30, 2017",11:00pm,EUR,German Retail Sales m/m,Medium,-1.2%,-0.5%,1.3%
"Aug 31, 2017",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,1.2%,1.2%,1.2%
"Aug 31, 2017",2:00am,EUR,CPI Flash Estimate y/y,Medium,1.5%,1.4%,1.3%
"Sep 1, 2017",12:15am,EUR,Spanish Manufacturing PMI,Medium,52.4,54.4,54.0
"Sep 14, 2017",8:30am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Sep 15, 2017",Day 1,EUR,ECOFIN Meetings,Medium,,,
"Sep 15, 2017",All Day,EUR,Eurogroup Meetings,Medium,,,
"Sep 16, 2017",Day 2,EUR,ECOFIN Meetings,Medium,,,
"Sep 4, 2017",12:00am,EUR,Spanish Unemployment Change,Medium,46.4K,16.3K,-26.9K
"Sep 7, 2017",4:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,0.00%
"Sep 7, 2017",4:45am,EUR,Monetary Policy Statement,High,,,
"Sep 7, 2017",5:30am,EUR,ECB Press Conference,High,,,
"Sep 18, 2017",2:00am,EUR,Final CPI y/y,Medium,1.5%,1.5%,1.5%
"Sep 19, 2017",2:00am,EUR,German ZEW Economic Sentiment,Medium,17.0,12.3,10.0
"Sep 21, 2017",6:30am,EUR,ECB President Draghi Speaks,High,,,
"Sep 22, 2017",12:00am,EUR,French Flash Manufacturing PMI,Medium,56.0,55.6,55.8
"Sep 22, 2017",12:00am,EUR,French Flash Services PMI,Medium,57.1,54.8,54.9
"Sep 22, 2017",12:30am,EUR,German Flash Manufacturing PMI,Medium,60.6,59.0,59.3
"Sep 22, 2017",12:30am,EUR,German Flash Services PMI,Medium,55.6,53.8,53.5
"Sep 22, 2017",1:00am,EUR,Flash Manufacturing PMI,Medium,58.2,57.2,57.4
"Sep 22, 2017",1:00am,EUR,Flash Services PMI,Medium,55.6,54.7,54.7
"Sep 22, 2017",1:30am,EUR,ECB President Draghi Speaks,High,,,
"Sep 24, 2017",All Day,EUR,German Federal Elections,High,,,
"Sep 25, 2017",1:00am,EUR,German ifo Business Climate,Medium,115.2,116.0,115.9
"Sep 25, 2017",6:00am,EUR,ECB President Draghi Speaks,High,,,
"Sep 27, 2017",1:00am,EUR,M3 Money Supply y/y,Medium,5.0%,4.6%,4.5%
"Sep 27, 2017",All Day,EUR,German Prelim CPI m/m,Medium,0.1%,0.1%,0.1%
"Sep 28, 2017",12:00am,EUR,Spanish Flash CPI y/y,Medium,1.8%,1.8%,1.6%
"Sep 28, 2017",11:00pm,EUR,German Retail Sales m/m,Medium,-0.4%,0.5%,0.6%
"Sep 29, 2017",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,1.1%,1.2%,1.2%
"Sep 29, 2017",2:00am,EUR,CPI Flash Estimate y/y,Medium,1.5%,1.6%,1.5%
"Oct 9, 2017",All Day,EUR,Eurogroup Meetings,Medium,,,
"Oct 10, 2017",All Day,EUR,ECOFIN Meetings,Medium,,,
"Oct 12, 2017",7:30am,EUR,ECB President Draghi Speaks,High,,,
"Oct 14, 2017",10:00am,EUR,ECB President Draghi Speaks,High,,,
"Oct 2, 2017",12:15am,EUR,Spanish Manufacturing PMI,Medium,54.3,53.2,52.4
"Oct 3, 2017",12:00am,EUR,Spanish Unemployment Change,Medium,27.9K,21.3K,46.4K
"Oct 4, 2017",10:15am,EUR,ECB President Draghi Speaks,High,,,
"Oct 5, 2017",4:30am,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,
"Oct 15, 2017",8:20am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Oct 17, 2017",2:00am,EUR,Final CPI y/y,Medium,1.5%,1.5%,1.5%
"Oct 17, 2017",2:00am,EUR,German ZEW Economic Sentiment,Medium,17.6,20.1,17.0
"Oct 18, 2017",1:10am,EUR,ECB President Draghi Speaks,High,,,
"Oct 24, 2017",12:00am,EUR,French Flash Manufacturing PMI,Medium,56.7,56.2,56.1
"Oct 24, 2017",12:00am,EUR,French Flash Services PMI,Medium,57.4,57.0,57.0
"Oct 24, 2017",12:30am,EUR,German Flash Manufacturing PMI,Medium,60.5,60.1,60.6
"Oct 24, 2017",12:30am,EUR,German Flash Services PMI,Medium,55.2,55.5,55.6
"Oct 24, 2017",1:00am,EUR,Flash Manufacturing PMI,Medium,58.6,57.9,58.1
"Oct 24, 2017",1:00am,EUR,Flash Services PMI,Medium,54.9,55.7,55.8
"Oct 25, 2017",1:00am,EUR,German ifo Business Climate,Medium,116.7,115.2,115.3
"Oct 26, 2017",12:00am,EUR,Spanish Unemployment Rate,Medium,16.4%,16.6%,17.2%
"Oct 26, 2017",1:00am,EUR,M3 Money Supply y/y,Medium,5.1%,5.0%,5.0%
"Oct 26, 2017",4:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,0.00%
"Oct 26, 2017",4:45am,EUR,Monetary Policy Statement,High,,,
"Oct 26, 2017",5:30am,EUR,ECB Press Conference,High,,,
"Oct 30, 2017",12:00am,EUR,German Retail Sales m/m,Medium,0.5%,0.5%,-0.2%
"Oct 30, 2017",All Day,EUR,German Prelim CPI m/m,Medium,0.0%,0.1%,0.1%
"Oct 30, 2017",1:00am,EUR,Spanish Flash CPI y/y,Medium,1.6%,1.7%,1.8%
"Oct 30, 2017",1:00am,EUR,Spanish Flash GDP q/q,Medium,0.8%,0.8%,0.9%
"Oct 31, 2017",3:00am,EUR,Core CPI Flash Estimate y/y,Medium,0.9%,1.1%,1.1%
"Oct 31, 2017",3:00am,EUR,CPI Flash Estimate y/y,Medium,1.4%,1.5%,1.5%
"Oct 31, 2017",3:00am,EUR,Prelim Flash GDP q/q,Medium,0.6%,0.5%,0.7%
"Nov 3, 2017",2:00am,EUR,Spanish Unemployment Change,Medium,56.8K,44.6K,27.9K
"Nov 6, 2017",All Day,EUR,Eurogroup Meetings,Medium,,,
"Nov 7, 2017",1:00am,EUR,ECB President Draghi Speaks,High,,,
"Nov 9, 2017",2:00am,EUR,EU Economic Forecasts,Medium,,,
"Nov 11, 2017",2:00am,EUR,ECB President Draghi Speaks,High,,,
"Nov 13, 2017",11:00pm,EUR,German Prelim GDP q/q,Medium,0.8%,0.6%,0.6%
"Nov 14, 2017",2:00am,EUR,ECB President Draghi Speaks,High,,,
"Nov 14, 2017",2:00am,EUR,Flash GDP q/q,Medium,0.6%,0.6%,0.6%
"Nov 14, 2017",2:00am,EUR,German ZEW Economic Sentiment,Medium,18.7,19.8,17.6
"Nov 16, 2017",2:00am,EUR,Final CPI y/y,Medium,1.4%,1.4%,1.4%
"Nov 17, 2017",12:30am,EUR,ECB President Draghi Speaks,High,,,
"Nov 17, 2017",5:00am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Nov 20, 2017",6:00am,EUR,ECB President Draghi Speaks,High,,,
"Nov 20, 2017",8:00am,EUR,ECB President Draghi Speaks,High,,,
"Nov 23, 2017",12:00am,EUR,French Flash Manufacturing PMI,Medium,57.5,55.9,56.1
"Nov 23, 2017",12:00am,EUR,French Flash Services PMI,Medium,60.2,57.1,57.3
"Nov 23, 2017",12:30am,EUR,German Flash Manufacturing PMI,Medium,62.5,60.4,60.6
"Nov 23, 2017",12:30am,EUR,German Flash Services PMI,Medium,54.9,55.2,54.7
"Nov 23, 2017",1:00am,EUR,Flash Manufacturing PMI,Medium,60.0,58.3,58.5
"Nov 23, 2017",1:00am,EUR,Flash Services PMI,Medium,56.2,55.3,55.0
"Nov 23, 2017",4:30am,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,
"Nov 24, 2017",1:00am,EUR,German ifo Business Climate,Medium,117.5,116.6,116.8
"Nov 28, 2017",1:00am,EUR,M3 Money Supply y/y,Medium,5.0%,5.1%,5.2%
"Nov 28, 2017",All Day,EUR,German Prelim CPI m/m,Medium,0.3%,0.3%,0.0%
"Nov 29, 2017",12:00am,EUR,Spanish Flash CPI y/y,Medium,1.6%,1.7%,1.6%
"Nov 29, 2017",11:00pm,EUR,German Retail Sales m/m,Medium,-1.2%,0.3%,0.5%
"Nov 30, 2017",2:00am,EUR,CPI Flash Estimate y/y,High,1.5%,1.6%,1.4%
"Nov 30, 2017",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,0.9%,1.0%,0.9%
"Dec 4, 2017",12:00am,EUR,Spanish Unemployment Change,Medium,7.3K,54.3K,56.8K
"Dec 4, 2017",All Day,EUR,Eurogroup Meetings,Medium,,,
"Dec 7, 2017",8:00am,EUR,ECB President Draghi Speaks,High,,,
"Dec 12, 2017",2:00am,EUR,German ZEW Economic Sentiment,Medium,17.4,17.9,18.7
"Dec 12, 2017",11:00am,EUR,ECB President Draghi Speaks,High,,,
"Dec 14, 2017",12:00am,EUR,French Flash Manufacturing PMI,Medium,59.3,57.2,57.7
"Dec 14, 2017",12:00am,EUR,French Flash Services PMI,Medium,59.4,59.8,60.4
"Dec 14, 2017",12:30am,EUR,German Flash Manufacturing PMI,Medium,63.3,62.1,62.5
"Dec 14, 2017",12:30am,EUR,German Flash Services PMI,Medium,55.8,54.6,54.3
"Dec 14, 2017",1:00am,EUR,Flash Manufacturing PMI,Medium,60.6,59.8,60.1
"Dec 14, 2017",1:00am,EUR,Flash Services PMI,Medium,56.5,56.0,56.2
"Dec 14, 2017",4:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,0.00%
"Dec 14, 2017",4:45am,EUR,Monetary Policy Statement,High,,,
"Dec 14, 2017",5:30am,EUR,ECB Press Conference,High,,,
"Dec 18, 2017",2:00am,EUR,Final CPI y/y,Medium,1.5%,1.5%,1.5%
"Dec 19, 2017",1:00am,EUR,German ifo Business Climate,Medium,117.2,117.6,117.6
"Dec 20, 2017",5:00am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Dec 28, 2017",All Day,EUR,German Prelim CPI m/m,Medium,0.6%,0.5%,0.3%
"Dec 29, 2017",12:00am,EUR,Spanish Flash CPI y/y,Medium,1.2%,1.5%,1.7%
"Dec 29, 2017",1:00am,EUR,M3 Money Supply y/y,Medium,4.9%,4.9%,5.0%
"Jan 11, 2018",4:30am,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,
"Jan 12, 2018",8:30am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Jan 3, 2017",12:00am,EUR,Spanish Unemployment Change,Medium,-61.5K,-58.7K,7.3K
"Jan 4, 2017",11:00pm,EUR,German Retail Sales m/m,Medium,2.3%,1.0%,-1.0%
"Jan 5, 2017",2:00am,EUR,CPI Flash Estimate y/y,High,1.4%,1.4%,1.5%
"Jan 5, 2017",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,0.9%,1.0%,0.9%
"Jan 17, 2018",2:00am,EUR,Final CPI y/y,Medium,1.4%,1.4%,1.5%
"Jan 18, 2018",12:00am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Jan 29, 2018",All Day,EUR,German Prelim CPI m/m,Medium,-0.7%,-0.5%,0.6%
"Jan 30, 2018",12:00am,EUR,Spanish Flash GDP q/q,Medium,0.7%,0.7%,0.8%
"Jan 30, 2018",2:00am,EUR,Prelim Flash GDP q/q,Medium,0.6%,0.6%,0.6%
"Jan 30, 2018",11:00pm,EUR,German Retail Sales m/m,Medium,-1.9%,-0.3%,1.9%
"Jan 31, 2018",12:00am,EUR,Spanish Flash CPI y/y,Medium,0.5%,0.9%,1.1%
"Jan 31, 2018",2:00am,EUR,CPI Flash Estimate y/y,High,1.3%,1.3%,1.4%
"Jan 31, 2018",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,1.0%,1.0%,0.9%
"Feb 2, 2018",12:00am,EUR,Spanish Unemployment Change,Medium,63.7K,50.3K,-61.5K
"Jan 23, 2018",2:00am,EUR,German ZEW Economic Sentiment,Medium,20.4,17.8,17.4
"Jan 24, 2018",12:00am,EUR,French Flash Manufacturing PMI,Medium,58.1,58.7,58.8
"Jan 24, 2018",12:00am,EUR,French Flash Services PMI,Medium,59.3,58.9,59.1
"Jan 24, 2018",12:30am,EUR,German Flash Manufacturing PMI,Medium,61.2,63.2,63.3
"Jan 24, 2018",12:30am,EUR,German Flash Services PMI,Medium,57.0,55.6,55.8
"Jan 24, 2018",1:00am,EUR,Flash Manufacturing PMI,Medium,59.6,60.4,60.6
"Jan 24, 2018",1:00am,EUR,Flash Services PMI,Medium,57.6,56.5,56.6
"Jan 25, 2018",12:00am,EUR,Spanish Unemployment Rate,Medium,16.6%,16.1%,16.4%
"Jan 25, 2018",1:00am,EUR,German ifo Business Climate,Medium,117.6,117.1,117.2
"Jan 25, 2018",4:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,0.00%
"Jan 25, 2018",4:45am,EUR,Monetary Policy Statement,High,,,
"Jan 25, 2018",5:30am,EUR,ECB Press Conference,High,,,
"Jan 26, 2018",1:00am,EUR,M3 Money Supply y/y,Medium,4.6%,4.9%,4.9%
"Feb 5, 2018",8:00am,EUR,ECB President Draghi Speaks,High,,,
"Feb 6, 2018",1:00am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Feb 7, 2018",3:30am,EUR,EU Economic Forecasts,Medium,,,
"Feb 8, 2018",12:45am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Feb 13, 2018",11:00pm,EUR,German Prelim GDP q/q,Medium,0.6%,0.6%,0.8%
"Feb 14, 2018",12:00am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Feb 14, 2018",2:00am,EUR,Flash GDP q/q,Medium,0.6%,0.6%,0.6%
"Feb 20, 2018",2:00am,EUR,German ZEW Economic Sentiment,Medium,17.8,16.0,20.4
"Feb 21, 2018",12:00am,EUR,French Flash Manufacturing PMI,Medium,56.1,58.1,58.4
"Feb 21, 2018",12:00am,EUR,French Flash Services PMI,Medium,57.9,59.1,59.2
"Feb 21, 2018",12:30am,EUR,German Flash Manufacturing PMI,Medium,60.3,60.6,61.1
"Feb 21, 2018",12:30am,EUR,German Flash Services PMI,Medium,55.3,56.9,57.3
"Feb 21, 2018",1:00am,EUR,Flash Manufacturing PMI,Medium,58.5,59.2,59.6
"Feb 21, 2018",1:00am,EUR,Flash Services PMI,Medium,56.7,57.7,58.0
"Feb 22, 2018",1:00am,EUR,German ifo Business Climate,Medium,115.4,117.1,117.6
"Feb 22, 2018",4:30am,EUR,ECB Monetary Policy Meeting Accounts,High,,,
"Feb 23, 2018",2:00am,EUR,Final CPI y/y,Medium,1.3%,1.3%,1.3%
"Feb 26, 2018",6:40am,EUR,ECB President Draghi Speaks,High,,,
"Feb 26, 2018",All Day,EUR,German Prelim CPI m/m,Medium,0.5%,0.5%,-0.7%
"Feb 27, 2018",12:00am,EUR,Spanish Flash CPI y/y,Medium,1.1%,0.9%,0.6%
"Feb 27, 2018",1:00am,EUR,M3 Money Supply y/y,Medium,4.6%,4.6%,4.6%
"Feb 27, 2018",2:00am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Feb 28, 2018",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,1.0%,1.0%,1.0%
"Feb 28, 2018",2:00am,EUR,CPI Flash Estimate y/y,Medium,1.2%,1.2%,1.3%
"Mar 1, 2018",11:00pm,EUR,German Retail Sales m/m,Medium,-0.7%,0.8%,-1.1%
"Mar 2, 2018",12:00am,EUR,Spanish Unemployment Change,Medium,-6.3K,-7.2K,63.7K
"Mar 4, 2018",All Day,EUR,Italian Parliamentary Election,High,,,
"Mar 8, 2018",4:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,0.00%
"Mar 8, 2018",4:45am,EUR,Monetary Policy Statement,High,,,
"Mar 8, 2018",5:30am,EUR,ECB Press Conference,High,,,
"Mar 14, 2018",1:00am,EUR,ECB President Draghi Speaks,High,,,
"Mar 16, 2018",3:00am,EUR,Final CPI y/y,Medium,1.1%,1.2%,1.2%
"Mar 20, 2018",3:00am,EUR,German ZEW Economic Sentiment,Medium,5.1,13.1,17.8
"Mar 22, 2018",1:00am,EUR,French Flash Manufacturing PMI,Medium,53.6,55.6,55.9
"Mar 22, 2018",1:00am,EUR,French Flash Services PMI,Medium,56.8,57.0,57.4
"Mar 22, 2018",1:30am,EUR,German Flash Manufacturing PMI,Medium,58.4,59.8,60.6
"Mar 22, 2018",1:30am,EUR,German Flash Services PMI,Medium,54.2,55.0,55.3
"Mar 22, 2018",2:00am,EUR,Flash Manufacturing PMI,Medium,56.6,58.1,58.6
"Mar 22, 2018",2:00am,EUR,Flash Services PMI,Medium,55.0,56.0,56.2
"Mar 22, 2018",2:00am,EUR,German ifo Business Climate,Medium,114.7,114.7,115.4
"Mar 26, 2018",2:30am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Mar 27, 2018",12:00am,EUR,Spanish Flash CPI y/y,Medium,1.2%,1.5%,1.1%
"Mar 27, 2018",1:00am,EUR,M3 Money Supply y/y,Medium,4.2%,4.6%,4.5%
"Mar 28, 2018",All Day,EUR,German Prelim CPI m/m,Medium,0.4%,0.5%,0.5%
"Apr 2, 2018",11:00pm,EUR,German Retail Sales m/m,Medium,-0.7%,0.7%,-0.3%
"Apr 4, 2018",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,1.0%,1.1%,1.0%
"Apr 4, 2018",2:00am,EUR,CPI Flash Estimate y/y,Medium,1.4%,1.4%,1.1%
"Apr 11, 2018",4:10am,EUR,ECB President Draghi Speaks,Medium,,,
"Apr 12, 2018",4:30am,EUR,ECB Monetary Policy Meeting Accounts,High,,,
"Apr 12, 2018",9:00am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Apr 17, 2018",2:00am,EUR,German ZEW Economic Sentiment,Medium,-8.2,-0.8,5.1
"Apr 18, 2018",2:00am,EUR,Final CPI y/y,Medium,1.3%,1.4%,1.4%
"Apr 20, 2018",4:30am,EUR,German Buba President Weidmann Speaks,Medium,,,
"Apr 23, 2018",12:00am,EUR,French Flash Manufacturing PMI,Medium,53.4,53.4,53.7
"Apr 23, 2018",12:00am,EUR,French Flash Services PMI,Medium,57.4,56.6,56.9
"Apr 23, 2018",12:30am,EUR,German Flash Manufacturing PMI,Medium,58.1,57.6,58.2
"Apr 23, 2018",12:30am,EUR,German Flash Services PMI,Medium,54.1,53.9,53.9
"Apr 23, 2018",1:00am,EUR,Flash Manufacturing PMI,Medium,56.0,56.6,56.6
"Apr 23, 2018",1:00am,EUR,Flash Services PMI,Medium,55.0,54.8,54.9
"Apr 24, 2018",1:00am,EUR,German ifo Business Climate,Medium,102.1,102.7,103.3
"Apr 26, 2018",12:00am,EUR,Spanish Unemployment Rate,Medium,16.7%,16.3%,16.6%
"Apr 26, 2018",4:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,0.00%
"Apr 26, 2018",4:45am,EUR,Monetary Policy Statement,High,,,
"Apr 26, 2018",5:30am,EUR,ECB Press Conference,High,,,
"Apr 27, 2018",12:00am,EUR,Spanish Flash CPI y/y,Medium,1.1%,1.2%,1.2%
"Apr 27, 2018",12:00am,EUR,Spanish Flash GDP q/q,Medium,0.7%,0.7%,0.7%
"Apr 29, 2018",11:00pm,EUR,German Retail Sales m/m,Medium,-0.6%,0.8%,-0.2%
"Apr 29, 2018",All Day,EUR,German Prelim CPI m/m,Medium,0.0%,-0.1%,0.4%
"Apr 30, 2018",1:00am,EUR,M3 Money Supply y/y,Medium,3.7%,4.1%,4.2%
"May 2, 2018",2:00am,EUR,Prelim Flash GDP q/q,Medium,0.4%,0.4%,0.6%
"May 2, 2018",8:30am,EUR,German Buba President Weidmann Speaks,Medium,,,
"May 3, 2018",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,0.7%,0.9%,1.0%
"May 3, 2018",2:00am,EUR,CPI Flash Estimate y/y,Medium,1.2%,1.3%,1.3%
"May 3, 2018",2:00am,EUR,EU Economic Forecasts,Medium,,,
"May 4, 2018",6:00am,EUR,German Buba President Weidmann Speaks,Medium,,,
"May 11, 2018",6:15am,EUR,ECB President Draghi Speaks,High,,,
"May 14, 2018",11:00pm,EUR,German Prelim GDP q/q,Medium,0.3%,0.4%,0.6%
"May 15, 2018",2:00am,EUR,Flash GDP q/q,Medium,0.4%,0.4%,0.4%
"May 15, 2018",2:00am,EUR,German ZEW Economic Sentiment,Medium,-8.2,-8.0,-8.2
"May 16, 2018",2:00am,EUR,Final CPI y/y,Medium,1.2%,1.2%,1.2%
"May 16, 2018",5:00am,EUR,ECB President Draghi Speaks,Medium,,,
"May 23, 2018",12:00am,EUR,French Flash Manufacturing PMI,Medium,55.1,53.6,53.8
"May 23, 2018",12:00am,EUR,French Flash Services PMI,Medium,54.3,57.1,57.4
"May 23, 2018",12:30am,EUR,German Flash Manufacturing PMI,Medium,56.8,57.9,58.1
"May 23, 2018",12:30am,EUR,German Flash Services PMI,Medium,52.1,53.1,53.0
"May 23, 2018",1:00am,EUR,Flash Manufacturing PMI,Medium,55.5,56.1,56.2
