month,error_none,error_blind,error_shap,error_oracle,dir_correct_none,dir_correct_blind,dir_correct_shap,dir_correct_oracle
2022-01,0.001640282468884204,0.0016878610302429782,0.0016552952871195133,0.0016552952871195133,0.5444444444444444,0.5333333333333333,0.5722222222222222,0.5722222222222222
2022-03,0.0012009798636776906,0.0012724071988769875,0.0012416301144634412,0.0012416301144634412,0.6055555555555555,0.6055555555555555,0.6333333333333333,0.6333333333333333
2022-04,0.0015620487999691032,0.001571810979821845,0.001571810979821845,0.001580510999772956,0.5555555555555556,0.6055555555555555,0.6055555555555555,0.5611111111111111
2022-05,0.001705285611926471,0.0017306410626521825,0.0017306410626521825,0.0017507817012259927,0.5777777777777777,0.5777777777777777,0.5777777777777777,0.6
2022-07,0.0016191794170757165,0.0016682768116237068,0.0016682768116237068,0.001681409447631744,0.5777777777777777,0.5777777777777777,0.5777777777777777,0.5833333333333334
2022-08,0.002126509755282563,0.002090313315728849,0.002090313315728849,0.0021209757586832124,0.55,0.5444444444444444,0.5444444444444444,0.5277777777777778
2022-09,0.001890430763747576,0.0019261686232422306,0.0019261686232422306,0.0019908335333771606,0.6055555555555555,0.65,0.65,0.5888888888888889
2022-11,0.0020025411799901725,0.0019590384568010915,0.0019590384568010915,0.0019590384568010915,0.5777777777777777,0.5833333333333334,0.5833333333333334,0.5833333333333334
2022-12,0.0013028010553922465,0.0012758900140600504,0.0012758900140600504,0.0012730762296141714,0.5444444444444444,0.5888888888888889,0.5888888888888889,0.6166666666666667
2023-01,0.0013285457114420728,0.0013080653171469935,0.001299305161616652,0.0013279502371336455,0.6111111111111112,0.6222222222222222,0.6555555555555556,0.5888888888888889
2023-03,0.0013769839813790536,0.0013951987130195838,0.0013906644752812996,0.0013646080981225914,0.6333333333333333,0.6277777777777778,0.6,0.6444444444444445
2023-04,0.001079602783856758,0.00106135953995935,0.00106135953995935,0.00106135953995935,0.6444444444444445,0.6722222222222223,0.6722222222222223,0.6722222222222223
2023-06,0.001123736577307216,0.0011481616256373722,0.0011481616256373722,0.0011479803234822092,0.5944444444444444,0.5666666666666667,0.5666666666666667,0.5611111111111111
2023-07,0.0011641957144065314,0.0011611098925419306,0.0011715979356092718,0.0011664139438673196,0.5277777777777778,0.6055555555555555,0.5777777777777777,0.5666666666666667
2023-08,0.0010370788007554772,0.001075403861844094,0.001053257495079785,0.0010314517495014297,0.6055555555555555,0.6166666666666667,0.6,0.6055555555555555
2023-10,0.0011690808623538809,0.0011875017576315117,0.001189290612533938,0.001198591371725065,0.6277777777777778,0.6166666666666667,0.6111111111111112,0.6055555555555555
